particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,-302.822906,982.949036,-307.070404,3.58500147,-0.863864899,3.8513689,-1.17719638,0.105658367,1
4503599660924928,13,0,1027.19226,52.5971184,-447.916412,3.7671597,1.60259831,0.390812546,-0.7141397,0.105658367,-1
4503599677702144,-13,0,-365.343903,961.4646,367.724304,3.64447451,-2.7180264,8.02102757,3.02719188,0.105658367,1
4503599694479360,-13,0,-523.06311,-885.604553,-278.624878,3.55564928,-4.24011374,-6.57266092,-2.11829376,0.105658367,1
9007199271518208,13,0,-189.081635,-1011.00873,-76.0855179,3.44148684,-1.08803093,-7.4949441,-0.560090959,0.105658367,-1
9007199288295424,13,0,-470.791748,914.464661,-490.893616,3.80318928,-3.19138002,5.52528095,-3.04416227,0.105658367,-1
9007199305072640,13,0,-766.004517,-686.387329,387.073547,3.67451453,-1.87202787,-2.09148073,1.05420542,0.105658367,-1
9007199321849856,13,0,1028.44507,-13.8249426,-765.653442,4.27809381,7.55708742,0.206789136,-5.62611246,0.105658367,-1
13510798898888704,13,0,-716.140076,-738.264038,-550.66394,3.89467144,-2.97044039,-3.50506401,-2.45795226,0.105658367,-1
13510798915665920,13,0,1026.98926,56.4234085,2846.146,10.1014004,1.88673651,0.412471414,5.32136774,0.105658367,-1
13510798932443136,13,0,-1019.81586,-133.664032,-1008.71704,4.84340572,-1.10212278,-0.455436885,-1.15624833,0.105658367,-1
13510798949220352,13,0,1003.81586,224.152206,-334.559143,3.61008739,5.28822041,1.49680233,-1.78677082,0.105658367,-1
18014398526259200,13,0,-112.506844,1022.36621,2068.66919,7.7094264,-0.653188109,3.1166985,6.39467716,0.105658367,-1
18014398543036416,-13,0,-849.433411,-579.959778,-1130.05908,5.09970999,-3.70573187,-2.15676475,-4.70681047,0.105658367,1
18014398559813632,-13,0,413.904999,-846.251892,-3001,10.5005531,0.368606716,-1.39642632,-4.5711832,0.105658367,1
18014398576590848,13,0,154.927414,1016.8028,1010.31232,4.8117342,0.370940596,4.48158932,4.41376257,0.105658367,-1
22517998153629696,-13,0,-62.7395287,-1026.62268,230.215454,3.51779318,-0.666626751,-5.85319376,1.31797469,0.105658367,1
22517998170406912,-13,0,-525.79541,883.985107,-500.408417,3.85052752,-0.424815238,1.31739056,-0.667792141,0.105658367,1
22517998187184128,-13,0,-1012.2851,182.12442,1397.1156,5.79105902,-3.14275575,0.878724933,4.42608213,0.105658367,1
22517998203961344,13,0,-757.594971,-695.658142,1870.39978,7.12478256,-1.80579638,-2.07678843,4.99416065,0.105658367,-1
27021597781000192,-13,0,484.561768,907.243286,2016.1228,7.56893015,0.882764101,0.998292148,2.58849454,0.105658367,1
27021597797777408,-13,0,-6.96359348,-1028.5144,660.334167,4.08221054,-0.331697524,-3.44766283,2.22071886,0.105658367,1
27021597814554624,-13,0,-1013.51825,175.132065,-439.560272,3.7557466,-1.55894792,0.582297683,-0.707087517,0.105658367,1
27021597831331840,13,0,-729.556763,-725.008545,1840.41492,7.08554649,-0.344064146,-0.776631832,1.48521471,0.105658367,-1
31525197408370688,-13,0,161.805862,1015.73096,-57.3222008,3.43954587,1.03569984,4.54152203,-0.259415329,0.105658367,1
31525197425147904,13,0,-913.234497,-473.173523,201.546692,3.49795055,-5.37097216,-3.13013744,1.21765518,0.105658367,-1
31525197441925120,-13,0,811.081787,-632.484558,-175.879013,3.48248076,4.74372196,-4.09018993,-1.07063484,0.105658367,1
31525197458702336,13,0,614.715149,824.630676,-1949.23462,7.35364151,2.19534278,3.46094394,-7.75992727,0.105658367,-1
36028797035741184,-13,0,1015.31116,-164.419418,1193.48169,5.25764847,4.50183249,-1.04139137,5.35773993,0.105658367,1
36028797052518400,-13,0,-530.283203,-881.300293,-108.303009,3.45949101,-1.67478406,-2.18532276,-0.289306462,0.105658367,1
36028797069295616,-13,0,1022.74139,109.043617,504.255219,3.82193136,8.25776291,0.570338547,4.05719042,0.105658367,1
36028797086072832,13,0,-591.319519,841.565002,244.471191,3.53154373,-2.39480114,2.87193847,0.88780117,0.105658367,-1
40532396663111680,-13,0,693.14801,759.892334,66.2767487,3.43990755,4.34907389,4.31030655,0.394396722,0.105658367,1
40532396679888896,-13,0,-109.385925,1022.70483,-590.17749,3.96492791,0.0309982412,2.60952687,-1.49396014,0.105658367,1
40532396696666112,13,0,1014.70459,168.122208,-563.128723,3.91291738,6.35974884,1.36627209,-3.56009841,0.105658367,-1
40532396713443328,-13,0,-409.84613,943.353882,1357.26318,5.68399763,-1.12278497,3.3581655,4.66665888,0.105658367,1
45035996290482176,13,0,533.304382,879.475342,2245.27612,8.23983288,1.77274179,3.51812291,8.59108639,0.105658367,-1
45035996307259392,13,0,-998.475586,246.854111,648.039978,4.05604982,-7.64717293,1.57298648,4.91776705,0.105658367,-1
45035996324036608,-13,0,8.63180161,-1028.50183,-75.3511887,3.44887137,-0.284259707,-2.87147141,-0.210989997,0.105658367,1
45035996340813824,-13,0,521.474792,886.540771,12.4046049,3.43546081,2.33966947,3.36941457,0.0494260825,0.105658367,1
49539595917852672,-13,0,-1014.89349,166.978119,521.653137,3.8671608,-1.70765734,0.593450427,0.912414908,0.105658367,1
49539595934629888,13,0,-286.610535,-987.797974,-286.696838,3.57342052,-0.383232445,-2.42734909,-0.683179617,0.105658367,-1
49539595951407104,-13,0,-456.473999,686.704712,-3001,10.5465231,0.0951624215,0.303390682,-1.01018596,0.105658367,1
49539595968184320,-13,0,-942.831116,-411.047363,-45.8950462,3.44152403,-3.0267818,-0.983212233,-0.141784221,0.105658367,1
54043195545223168,13,0,1022.02612,-115.555641,-601.014221,3.97622442,4.9411459,-0.248359293,-2.88907242,0.105658367,-1
54043195562000384,13,0,1005.13806,-218.146103,-317.805267,3.59201121,7.75067043,-1.36660922,-2.43117929,0.105658367,-1
54043195578777600,-13,0,212.192139,1006.41193,298.094879,3.60582352,0.595652819,1.33051348,0.419302702,0.105658367,1
54043195595554816,-13,0,-134.218323,-1019.74304,-349.631226,3.62522602,-1.16876733,-6.5169549,-2.24984074,0.105658367,1
58546795172593664,13,0,-873.832764,-542.500488,1191.38135,5.25173807,-4.42157173,-3.10797739,6.25689745,0.105658367,-1
58546795189370880,-13,0,280.722382,989.487427,1036.12,4.8719306,1.65597796,4.7072196,5.02358961,0.105658367,1
58546795206148096,-13,0,-390.559723,-951.500671,-753.488281,4.25809431,-1.57204783,-3.01786613,-2.4893887,0.105658367,1
58546795222925312,-13,0,990.702637,276.403259,-2543.99731,9.16977692,1.30449009,0.0438251831,-3.1978426,0.105658367,1
63050394799964160,-13,0,-428.307007,935.116882,-853.90155,4.48331118,-0.348431319,1.50119328,-1.27079868,0.105658367,1
63050394816741376,-13,0,-1028.47498,11.3920116,520.337463,3.84618211,-7.1001687,0.387012631,3.59617996,0.105658367,1
63050394833518592,13,0,283.143005,-988.797485,227.645782,3.51644754,1.74525344,-4.97471142,1.16617632,0.105658367,-1
63050394850295808,-13,0,552.998901,-867.22699,-296.354675,3.57155895,3.95103765,-6.7696228,-2.25787354,0.105658367,1
67553994427334656,-13,0,-582.216614,-847.888123,172.547241,3.48647594,-1.98568916,-2.34705567,0.514885008,0.105658367,1
67553994444111872,-13,0,1028.1969,-26.489481,636.008911,4.03720999,4.25260401,-0.418010265,2.64002562,0.105658367,1
67553994460889088,13,0,994.164062,263.68219,-2804.63574,9.9678421,2.57630396,1.00232255,-7.52237034,0.105658367,-1
67553994477666304,13,0,-994.102173,263.915314,927.756348,4.62134409,-7.20581436,1.59397817,6.65493822,0.105658367,-1
72057594054705152,-13,0,303.072021,-982.872253,-211.452942,3.50568724,1.1234957,-4.68997526,-0.990796089,0.105658367,1
72057594071482368,13,0,-986.270813,-291.822235,554.685852,3.89879751,-8.2654829,-2.76719069,4.69973183,0.105658367,-1
72057594088259584,-13,0,178.134933,1012.99475,956.158691,4.68617439,1.23741794,5.25641012,5.0173564,0.105658367,1
72057594105036800,-13,0,-542.664917,-873.730652,56.464077,3.44131923,-2.21754217,-2.98598075,0.203948423,0.105658367,1
76561193682075648,13,0,-891.97998,512.115417,-539.30603,3.87484717,-7.18503904,3.76961565,-4.25341797,0.105658367,-1
76561193698852864,-13,0,-800.274536,-646.104614,77.7795715,3.44608116,-3.04047418,-2.05843973,0.277335227,0.105658367,1
76561193715630080,13,0,467.772186,916.012878,134.944183,3.46567965,1.38584101,3.39181328,0.480149239,0.105658367,-1
76561193732407296,13,0,-388.908905,-952.176636,84.607193,3.44410968,-2.20396042,-6.21149874,0.541968524,0.105658367,-1
81064793309446144,-13,0,27.0452309,1028.18237,1368.67126,5.72134542,0.361762315,2.02660775,2.72911882,0.105658367,1
81064793326223360,13,0,-60.9929085,1026.72803,-10.7524147,3.43297076,-0.671631038,6.10619783,-0.0641926527,0.105658367,-1
81064793343000576,-13,0,1016.84985,-154.618225,-316.607544,3.59086347,7.63153267,-1.4723134,-2.39185095,0.105658367,1
81064793359777792,-13,0,979.269958,314.516846,802.04187,4.35380125,4.15854025,1.01175714,3.33448458,0.105658367,1
85568392936816640,-13,0,628.632202,-814.071228,11.2409544,3.43626213,2.04383898,-3.15125132,0.0410035402,0.105658367,1
85568392953593856,13,0,-670.361877,780.067566,-246.589905,3.52904654,-5.77054167,6.24179983,-2.03754067,0.105658367,-1
85568392970371072,-13,0,-397.442169,948.646484,-405.39093,3.69743609,-0.735777318,2.55418324,-1.04529202,0.105658367,1
85568392987148288,-13,0,-83.6596069,-1025.13,1676.03894,6.5618391,-0.631872475,-3.95177388,6.51489115,0.105658367,1
90071992564187136,13,0,-541.741699,-874.303406,-312.209106,3.58847523,-2.25814247,-4.2297821,-1.45444524,0.105658367,-1
90071992580964352,13,0,1023.52844,-101.389977,461.144073,3.76171327,6.04831219,-0.289284199,2.71368074,0.105658367,-1
90071992597741568,13,0,-198.164963,-1009.26758,1477.68958,6.00954962,-0.316584915,-3.21281052,4.63109541,0.105658367,-1
90071992614518784,13,0,-1027.62646,-43.2911949,-62.2222633,3.43873024,-6.69696474,-0.59074688,-0.406569004,0.105658367,-1
