particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,1.87806118,-0.390383929,-2.12546706,0.105658367,1
4503599660924928,13,0,0,0,0,0,-3.28153849,-4.52147007,3.25734854,0.105658367,-1
4503599677702144,13,0,0,0,0,0,-1.8483628,3.54222631,2.39290261,0.105658367,-1
4503599694479360,-13,0,0,0,0,0,-4.5029273,-0.958896995,-1.81424809,0.105658367,1
9007199271518208,-13,0,0,0,0,0,3.06919885,1.62701726,-0.691110551,0.105658367,1
9007199288295424,13,0,0,0,0,0,-0.205628008,0.721968591,0.716475189,0.105658367,-1
9007199305072640,-13,0,0,0,0,0,6.62154293,-1.25105608,-4.77612495,0.105658367,1
9007199321849856,-13,0,0,0,0,0,1.09499729,1.44011331,-0.999281585,0.105658367,1
13510798898888704,-13,0,0,0,0,0,1.87800658,-4.30879784,-1.27164006,0.105658367,1
13510798915665920,-13,0,0,0,0,0,2.92309022,-3.45668817,8.74584579,0.105658367,1
13510798932443136,-13,0,0,0,0,0,-4.41775036,3.04193282,3.35370135,0.105658367,1
13510798949220352,-13,0,0,0,0,0,-6.14718914,-2.61977911,-6.67107773,0.105658367,1
18014398526259200,-13,0,0,0,0,0,-0.727517486,2.45407319,-0.260571957,0.105658367,1
18014398543036416,13,0,0,0,0,0,0.220754951,1.58408761,-3.26218677,0.105658367,-1
18014398559813632,13,0,0,0,0,0,0.280415565,-3.77535605,5.32792711,0.105658367,-1
18014398576590848,13,0,0,0,0,0,0.329401135,-1.75441778,3.3883872,0.105658367,-1
22517998153629696,13,0,0,0,0,0,0.220002398,-3.0042057,0.00150428212,0.105658367,-1
22517998170406912,13,0,0,0,0,0,-1.83556557,-1.43369281,-0.0520158261,0.105658367,-1
22517998187184128,-13,0,0,0,0,0,-5.20051765,-5.08535337,-5.68243694,0.105658367,1
22517998203961344,13,0,0,0,0,0,2.47899532,1.81689882,-2.78202701,0.105658367,-1
27021597781000192,-13,0,0,0,0,0,0.060480576,1.8892796,-0.941754341,0.105658367,1
27021597797777408,-13,0,0,0,0,0,-5.33546686,-3.1342473,-2.28004217,0.105658367,1
27021597814554624,13,0,0,0,0,0,-5.75308371,1.00458562,2.55209231,0.105658367,-1
27021597831331840,-13,0,0,0,0,0,-8.09755516,4.57338572,-3.38409257,0.105658367,1
31525197408370688,-13,0,0,0,0,0,0.404328614,-1.82494652,-0.850659549,0.105658367,1
31525197425147904,-13,0,0,0,0,0,-1.34077096,0.183685631,-1.30590034,0.105658367,1
31525197441925120,-13,0,0,0,0,0,0.921700835,6.46467257,4.00683212,0.105658367,1
31525197458702336,-13,0,0,0,0,0,-1.14702582,-3.75227571,-0.879709482,0.105658367,1
36028797035741184,-13,0,0,0,0,0,-0.854573309,2.86450291,-3.85042381,0.105658367,1
36028797052518400,-13,0,0,0,0,0,2.32670212,-2.24401903,0.559488237,0.105658367,1
36028797069295616,-13,0,0,0,0,0,-2.64182067,-5.30169582,7.42204285,0.105658367,1
36028797086072832,13,0,0,0,0,0,2.10468102,-1.40272236,3.36180353,0.105658367,-1
40532396663111680,13,0,0,0,0,0,-1.63263679,-2.43842554,5.99888754,0.105658367,-1
40532396679888896,13,0,0,0,0,0,-1.73545063,4.30772781,2.38503742,0.105658367,-1
40532396696666112,13,0,0,0,0,0,-0.211237922,3.46079373,1.53713107,0.105658367,-1
40532396713443328,-13,0,0,0,0,0,-4.26434422,1.12183821,-2.29688191,0.105658367,1
45035996290482176,13,0,0,0,0,0,-2.75814652,2.17295599,7.3529315,0.105658367,-1
45035996307259392,-13,0,0,0,0,0,3.75224185,-7.25132465,1.6746093,0.105658367,1
45035996324036608,-13,0,0,0,0,0,-0.215969309,-2.87988114,1.65095365,0.105658367,1
45035996340813824,13,0,0,0,0,0,-1.20441008,0.530104578,-1.30293345,0.105658367,-1
49539595917852672,13,0,0,0,0,0,-1.76232064,-0.925287604,0.606551409,0.105658367,-1
49539595934629888,13,0,0,0,0,0,5.19833899,4.16269541,-5.37815094,0.105658367,-1
49539595951407104,-13,0,0,0,0,0,7.34576511,-1.0206722,-0.514559746,0.105658367,1
49539595968184320,-13,0,0,0,0,0,0.583790064,-7.22149897,2.87635207,0.105658367,1
54043195545223168,-13,0,0,0,0,0,2.85626578,-2.01864982,1.43848622,0.105658367,1
54043195562000384,13,0,0,0,0,0,-1.47196412,-6.155478,-1.2077179,0.105658367,-1
54043195578777600,13,0,0,0,0,0,-5.12663412,-2.19542408,-1.47664905,0.105658367,-1
54043195595554816,-13,0,0,0,0,0,2.96914053,0.215049714,-0.349883348,0.105658367,1
58546795172593664,13,0,0,0,0,0,-0.815119445,-1.09862626,1.24469388,0.105658367,-1
58546795189370880,13,0,0,0,0,0,2.43588352,1.13852584,0.0198833812,0.105658367,-1
58546795206148096,-13,0,0,0,0,0,1.39936352,5.09557867,2.36325979,0.105658367,1
58546795222925312,-13,0,0,0,0,0,2.44939613,1.628438,-5.758883,0.105658367,1
63050394799964160,-13,0,0,0,0,0,5.16268587,-1.67306471,0.0885293931,0.105658367,1
63050394816741376,13,0,0,0,0,0,5.84753323,0.26111868,3.54495025,0.105658367,-1
