particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,3.8510623,5.81834698,-3.58951259,0.105658367,1
4503599660924928,13,0,0,0,0,0,-2.91606569,-2.60277081,-2.68658948,0.105658367,-1
4503599677702144,-13,0,0,0,0,0,-2.69264102,-8.58630085,-2.9758966,0.105658367,1
4503599694479360,-13,0,0,0,0,0,-6.31003571,-0.171807081,6.82135105,0.105658367,1
9007199271518208,-13,0,0,0,0,0,-2.03802919,3.55189013,4.65895414,0.105658367,1
9007199288295424,13,0,0,0,0,0,-6.46251631,-3.44719601,2.98061252,0.105658367,-1
9007199305072640,-13,0,0,0,0,0,7.15875864,1.70768881,-3.30345106,0.105658367,1
9007199321849856,13,0,0,0,0,0,2.07161117,-0.404485613,5.30119085,0.105658367,-1
13510798898888704,13,0,0,0,0,0,-3.24187589,3.20779157,3.00481558,0.105658367,-1
13510798915665920,13,0,0,0,0,0,-1.26617301,1.80203855,-3.87532949,0.105658367,-1
13510798932443136,13,0,0,0,0,0,0.368711323,-0.341204882,1.32102144,0.105658367,-1
13510798949220352,13,0,0,0,0,0,5.29164505,3.6902709,2.53303003,0.105658367,-1
18014398526259200,-13,0,0,0,0,0,1.63666618,-5.33748388,1.07536638,0.105658367,1
18014398543036416,-13,0,0,0,0,0,-3.76285362,4.33991098,0.61961925,0.105658367,1
18014398559813632,13,0,0,0,0,0,2.22643948,1.96903467,2.25505257,0.105658367,-1
18014398576590848,13,0,0,0,0,0,6.47956038,2.43005633,0.519022465,0.105658367,-1
22517998153629696,-13,0,0,0,0,0,-2.11707973,-0.644788504,1.69700634,0.105658367,1
22517998170406912,-13,0,0,0,0,0,0.617450178,2.47452784,1.224383,0.105658367,1
22517998187184128,13,0,0,0,0,0,0.106027722,3.58922338,-2.4583993,0.105658367,-1
22517998203961344,-13,0,0,0,0,0,-1.02339029,6.70637178,5.71121311,0.105658367,1
27021597781000192,13,0,0,0,0,0,-1.28925681,-1.32437062,0.441107243,0.105658367,-1
27021597797777408,13,0,0,0,0,0,-1.20447838,-0.0736608803,-1.06855607,0.105658367,-1
27021597814554624,-13,0,0,0,0,0,2.08162117,-6.08615208,-1.26031101,0.105658367,1
27021597831331840,13,0,0,0,0,0,-1.22490513,0.952575088,-0.10483288,0.105658367,-1
31525197408370688,-13,0,0,0,0,0,-3.17675757,4.56190395,-8.04516602,0.105658367,1
31525197425147904,13,0,0,0,0,0,9.40284252,1.64386654,-2.08097792,0.105658367,-1
31525197441925120,-13,0,0,0,0,0,-5.84978485,5.72611523,-3.915241,0.105658367,1
31525197458702336,13,0,0,0,0,0,0.728988469,2.18580103,-8.06622314,0.105658367,-1
36028797035741184,13,0,0,0,0,0,0.047476206,0.752907932,0.848079741,0.105658367,-1
36028797052518400,-13,0,0,0,0,0,3.24866629,-2.5084157,2.26480961,0.105658367,1
36028797069295616,13,0,0,0,0,0,-0.817357183,-4.74994612,-5.38658047,0.105658367,-1
36028797086072832,-13,0,0,0,0,0,3.90556622,-0.344363779,0.686756134,0.105658367,1
40532396663111680,13,0,0,0,0,0,-0.916484416,3.02581859,-3.78967619,0.105658367,-1
40532396679888896,13,0,0,0,0,0,-1.1010412,3.11605644,4.83664513,0.105658367,-1
40532396696666112,-13,0,0,0,0,0,3.29699922,-2.73565912,-5.42055511,0.105658367,1
40532396713443328,13,0,0,0,0,0,0.055367101,-0.663764238,1.14415002,0.105658367,-1
45035996290482176,-13,0,0,0,0,0,3.30271316,-3.15852547,1.52761352,0.105658367,1
45035996307259392,-13,0,0,0,0,0,-4.01866531,-4.3926158,-0.0417132787,0.105658367,1
45035996324036608,-13,0,0,0,0,0,2.14528251,0.438071698,-2.3822515,0.105658367,1
45035996340813824,-13,0,0,0,0,0,0.304492772,-2.66762877,6.20739746,0.105658367,1
49539595917852672,13,0,0,0,0,0,-3.05280304,-3.10913777,0.938229263,0.105658367,-1
49539595934629888,-13,0,0,0,0,0,0.697246313,0.396200597,-2.48577666,0.105658367,1
49539595951407104,13,0,0,0,0,0,-2.285218,0.0955065489,4.17447376,0.105658367,-1
49539595968184320,-13,0,0,0,0,0,-3.95522046,2.3023715,-1.98639393,0.105658367,1
54043195545223168,13,0,0,0,0,0,-1.23002911,0.483965755,-0.288373291,0.105658367,-1
54043195562000384,13,0,0,0,0,0,4.81973982,3.96962976,0.17305994,0.105658367,-1
54043195578777600,13,0,0,0,0,0,4.04719257,1.98093021,-8.65524769,0.105658367,-1
