particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,-0.470993042,-4.59436941,5.01702595,0.105658367,1
4503599660924928,-13,0,0,0,0,0,-0.711290658,-3.51893258,-2.76142645,0.105658367,1
4503599677702144,-13,0,0,0,0,0,-0.371963471,1.28944552,1.3787452,0.105658367,1
4503599694479360,-13,0,0,0,0,0,-0.834548831,-1.70033073,-0.254651517,0.105658367,1
9007199271518208,13,0,0,0,0,0,-2.48719907,1.55333292,-9.51768684,0.105658367,-1
9007199288295424,13,0,0,0,0,0,2.25344849,-0.709148645,-2.1424439,0.105658367,-1
9007199305072640,-13,0,0,0,0,0,0.293262631,2.53615928,-0.334617049,0.105658367,1
9007199321849856,13,0,0,0,0,0,-7.77211332,3.26866436,2.5774951,0.105658367,-1
13510798898888704,-13,0,0,0,0,0,-0.642783105,-0.621098876,-1.38794768,0.105658367,1
13510798915665920,-13,0,0,0,0,0,-0.608984888,2.53485155,3.27100968,0.105658367,1
13510798932443136,13,0,0,0,0,0,-1.78447282,-2.50285673,-6.13127947,0.105658367,-1
13510798949220352,13,0,0,0,0,0,1.07460296,2.29518986,1.38722324,0.105658367,-1
18014398526259200,-13,0,0,0,0,0,-2.39441299,-0.0839809552,0.193964139,0.105658367,1
18014398543036416,13,0,0,0,0,0,-1.43505108,-6.82320499,3.6835866,0.105658367,-1
18014398559813632,13,0,0,0,0,0,3.89674163,-3.18287325,3.87338328,0.105658367,-1
18014398576590848,13,0,0,0,0,0,-2.45353436,-4.59949875,0.20805797,0.105658367,-1
22517998153629696,-13,0,0,0,0,0,-1.21247756,-9.83909035,-0.38652429,0.105658367,1
22517998170406912,13,0,0,0,0,0,-8.97298622,2.98910499,-2.48852301,0.105658367,-1
22517998187184128,13,0,0,0,0,0,-5.5278182,-0.658693016,-2.2884829,0.105658367,-1
22517998203961344,-13,0,0,0,0,0,4.87317467,-1.95200515,-4.48669529,0.105658367,1
27021597781000192,13,0,0,0,0,0,-0.965253353,1.44792771,1.75104225,0.105658367,-1
27021597797777408,-13,0,0,0,0,0,2.73231244,0.151107192,-3.87287474,0.105658367,1
27021597814554624,13,0,0,0,0,0,4.88938379,0.743730485,-0.123357788,0.105658367,-1
27021597831331840,13,0,0,0,0,0,-4.79876137,-4.04065371,-0.323141128,0.105658367,-1
31525197408370688,13,0,0,0,0,0,-1.45248818,-0.906778455,1.93774593,0.105658367,-1
31525197425147904,13,0,0,0,0,0,4.72042799,-5.27252865,-0.960866034,0.105658367,-1
31525197441925120,-13,0,0,0,0,0,-7.41933584,2.20936155,4.09867859,0.105658367,1
31525197458702336,-13,0,0,0,0,0,-1.31359661,-1.64823604,0.80339694,0.105658367,1
36028797035741184,13,0,0,0,0,0,4.31622934,-6.54355049,-3.19428825,0.105658367,-1
36028797052518400,-13,0,0,0,0,0,2.49378824,-0.211510107,-0.779861748,0.105658367,1
36028797069295616,-13,0,0,0,0,0,1.07312262,-0.699009955,1.06456161,0.105658367,1
36028797086072832,13,0,0,0,0,0,-2.14124703,1.00556946,2.88882589,0.105658367,-1
40532396663111680,-13,0,0,0,0,0,-0.0383959897,-1.65936494,-3.45261788,0.105658367,1
40532396679888896,-13,0,0,0,0,0,-1.44622457,-2.27477169,6.50556278,0.105658367,1
40532396696666112,13,0,0,0,0,0,-4.09414673,3.96547365,2.53266859,0.105658367,-1
40532396713443328,13,0,0,0,0,0,3.24304819,2.39765549,1.80470145,0.105658367,-1
45035996290482176,13,0,0,0,0,0,-1.651968,-4.38233948,-3.81456971,0.105658367,-1
45035996307259392,-13,0,0,0,0,0,-4.65269661,-5.25392914,-0.172763199,0.105658367,1
