particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,-2.28970933,2.78894973,-2.39515042,0.105658367,-1
4503599660924928,13,0,0,0,0,0,-0.990122378,-1.16252553,1.32655644,0.105658367,-1
4503599677702144,13,0,0,0,0,0,0.569925606,-1.85625911,2.12313604,0.105658367,-1
4503599694479360,13,0,0,0,0,0,-0.931777358,-0.773574889,1.63162076,0.105658367,-1
9007199271518208,13,0,0,0,0,0,-4.68063736,-8.40542698,0.0486780033,0.105658367,-1
9007199288295424,13,0,0,0,0,0,-0.696305513,0.0430918969,-0.726054847,0.105658367,-1
9007199305072640,13,0,0,0,0,0,-1.99866331,4.86151171,5.1629858,0.105658367,-1
9007199321849856,-13,0,0,0,0,0,-5.2918992,2.39305425,4.19206047,0.105658367,1
13510798898888704,13,0,0,0,0,0,-4.28902769,2.99917102,-1.83914459,0.105658367,-1
13510798915665920,13,0,0,0,0,0,-3.93475485,8.30287552,-0.731871367,0.105658367,-1
13510798932443136,13,0,0,0,0,0,0.509648144,-5.26656914,-2.14284015,0.105658367,-1
13510798949220352,13,0,0,0,0,0,2.78467846,2.52151346,1.09508932,0.105658367,-1
18014398526259200,13,0,0,0,0,0,-0.872626662,2.17189169,-5.33937216,0.105658367,-1
18014398543036416,13,0,0,0,0,0,5.25335217,-0.891812801,-0.132784337,0.105658367,-1
18014398559813632,-13,0,0,0,0,0,3.09456754,-2.89024019,3.88850164,0.105658367,1
18014398576590848,-13,0,0,0,0,0,-0.943086743,0.961414337,-0.57322681,0.105658367,1
22517998153629696,-13,0,0,0,0,0,1.50667274,1.90108204,2.60743117,0.105658367,1
22517998170406912,-13,0,0,0,0,0,-5.59248686,-3.94895792,-4.60544634,0.105658367,1
22517998187184128,13,0,0,0,0,0,-1.27751577,0.36341387,0.698049724,0.105658367,-1
22517998203961344,13,0,0,0,0,0,7.04001284,-3.77697229,-0.20766966,0.105658367,-1
27021597781000192,13,0,0,0,0,0,3.33272862,-3.80584908,-0.520424306,0.105658367,-1
27021597797777408,13,0,0,0,0,0,-0.126666546,1.41352046,0.315763324,0.105658367,-1
27021597814554624,-13,0,0,0,0,0,3.40225744,6.98841619,-2.19027352,0.105658367,1
27021597831331840,-13,0,0,0,0,0,7.66125631,-3.53952956,3.20225811,0.105658367,1
31525197408370688,-13,0,0,0,0,0,4.4560113,-1.34990013,-4.85767221,0.105658367,1
31525197425147904,-13,0,0,0,0,0,6.57677126,2.07181168,3.46892643,0.105658367,1
31525197441925120,-13,0,0,0,0,0,-5.09098196,0.900136411,-1.87164259,0.105658367,1
31525197458702336,-13,0,0,0,0,0,0.42243886,0.389371842,-1.46751332,0.105658367,1
36028797035741184,-13,0,0,0,0,0,-0.867056489,0.670108557,-0.403179258,0.105658367,1
36028797052518400,13,0,0,0,0,0,0.584505796,-1.25586188,-0.273124278,0.105658367,-1
36028797069295616,13,0,0,0,0,0,1.8810662,-5.53766584,-1.77897608,0.105658367,-1
36028797086072832,13,0,0,0,0,0,4.81015539,-0.677809715,4.70919228,0.105658367,-1
40532396663111680,-13,0,0,0,0,0,-1.14711702,-2.45273376,-1.79762912,0.105658367,1
40532396679888896,-13,0,0,0,0,0,-3.10835981,-4.05573463,-0.608124554,0.105658367,1
40532396696666112,13,0,0,0,0,0,4.18378782,-0.47910741,-4.73112869,0.105658367,-1
40532396713443328,-13,0,0,0,0,0,3.21024942,-4.53666592,-3.30324221,0.105658367,1
45035996290482176,13,0,0,0,0,0,-3.44971037,-1.02336001,-1.19023347,0.105658367,-1
45035996307259392,-13,0,0,0,0,0,0.224256799,1.88084507,0.515062928,0.105658367,1
45035996324036608,13,0,0,0,0,0,-0.251950443,-1.22918761,-1.02436101,0.105658367,-1
45035996340813824,13,0,0,0,0,0,-3.43765879,5.62020302,2.96845722,0.105658367,-1
49539595917852672,-13,0,0,0,0,0,-2.25696731,-7.22979355,3.74320269,0.105658367,1
49539595934629888,13,0,0,0,0,0,0.56552732,0.66053468,-2.05943084,0.105658367,-1
49539595951407104,13,0,0,0,0,0,-0.559781134,0.712879717,-1.05802023,0.105658367,-1
49539595968184320,-13,0,0,0,0,0,-0.939177752,-0.0571152791,1.20741069,0.105658367,1
54043195545223168,13,0,0,0,0,0,3.71663189,-7.76562214,-3.19338799,0.105658367,-1
54043195562000384,13,0,0,0,0,0,-2.48595238,2.87318182,-0.883822381,0.105658367,-1
54043195578777600,-13,0,0,0,0,0,-5.4303298,-6.01463652,5.25724268,0.105658367,1
54043195595554816,-13,0,0,0,0,0,0.029523734,-2.05625391,-0.586240709,0.105658367,1
58546795172593664,-13,0,0,0,0,0,-1.32993782,9.30438232,1.88841033,0.105658367,1
58546795189370880,-13,0,0,0,0,0,8.31451416,2.47743034,2.31891298,0.105658367,1
58546795206148096,-13,0,0,0,0,0,3.11825395,3.5332396,-2.6265347,0.105658367,1
58546795222925312,-13,0,0,0,0,0,-1.52445114,-0.513337195,-0.497897536,0.105658367,1
63050394799964160,-13,0,0,0,0,0,0.442614108,-0.382922351,1.20803213,0.105658367,1
63050394816741376,13,0,0,0,0,0,0.68295449,3.88334346,2.17368484,0.105658367,-1
63050394833518592,13,0,0,0,0,0,2.48131847,-4.56278658,-0.401666701,0.105658367,-1
63050394850295808,13,0,0,0,0,0,1.14792395,1.42814648,2.67258596,0.105658367,-1
67553994427334656,13,0,0,0,0,0,5.05329323,2.40632153,3.65931177,0.105658367,-1
67553994444111872,13,0,0,0,0,0,-1.74735773,4.45422459,1.67196047,0.105658367,-1
67553994460889088,13,0,0,0,0,0,7.12899637,0.202314913,-3.5828836,0.105658367,-1
67553994477666304,-13,0,0,0,0,0,5.51139641,1.56189716,-2.90987754,0.105658367,1
72057594054705152,-13,0,0,0,0,0,1.42314124,-0.350353569,0.935646057,0.105658367,1
72057594071482368,13,0,0,0,0,0,4.45135355,4.331882,-4.23979235,0.105658367,-1
72057594088259584,-13,0,0,0,0,0,-4.3046875,-1.76684594,-0.11767453,0.105658367,1
72057594105036800,13,0,0,0,0,0,-0.678402066,4.15031624,-2.13917685,0.105658367,-1
76561193682075648,13,0,0,0,0,0,2.8427465,0.544201314,0.560699582,0.105658367,-1
76561193698852864,-13,0,0,0,0,0,2.44319677,-1.90765882,-1.13417292,0.105658367,1
76561193715630080,13,0,0,0,0,0,2.64263463,0.880037427,-4.14140797,0.105658367,-1
76561193732407296,-13,0,0,0,0,0,-4.53632593,2.6009531,1.53157127,0.105658367,1
81064793309446144,13,0,0,0,0,0,4.3915906,3.3706181,-3.22456908,0.105658367,-1
81064793326223360,13,0,0,0,0,0,-3.47353864,-1.55127966,4.93552256,0.105658367,-1
81064793343000576,-13,0,0,0,0,0,3.29206038,5.81859684,-1.48136723,0.105658367,1
81064793359777792,-13,0,0,0,0,0,3.83507228,-6.3516016,-1.54527378,0.105658367,1
85568392936816640,13,0,0,0,0,0,1.38608778,2.32948446,0.1019684,0.105658367,-1
85568392953593856,-13,0,0,0,0,0,-2.56953144,-2.4690218,-1.05106568,0.105658367,1
85568392970371072,13,0,0,0,0,0,-2.51861382,2.43783116,0.653197348,0.105658367,-1
85568392987148288,13,0,0,0,0,0,-0.832263052,-0.372510761,-0.724430978,0.105658367,-1
90071992564187136,-13,0,0,0,0,0,-4.64215708,0.586057901,-5.75704956,0.105658367,1
90071992580964352,-13,0,0,0,0,0,-3.89219189,-2.64884257,-3.60760021,0.105658367,1
90071992597741568,-13,0,0,0,0,0,1.1280266,-3.72019911,-1.4677763,0.105658367,1
90071992614518784,-13,0,0,0,0,0,0.730759621,0.548281372,1.91306317,0.105658367,1
