particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,2.83532286,0.759796977,-3.94312072,0.105658367,1
4503599660924928,-13,0,0,0,0,0,-0.901726842,-1.56197,0.527071416,0.105658367,1
4503599677702144,13,0,0,0,0,0,3.54322767,0.310836136,-0.265619457,0.105658367,-1
4503599694479360,-13,0,0,0,0,0,-0.106503956,1.51761866,-0.0906339586,0.105658367,1
9007199271518208,-13,0,0,0,0,0,8.86455536,1.39389729,0.0148582505,0.105658367,1
9007199288295424,-13,0,0,0,0,0,1.00801718,-3.29412985,0.741398633,0.105658367,1
9007199305072640,-13,0,0,0,0,0,-4.23375845,0.608244002,6.41317987,0.105658367,1
9007199321849856,-13,0,0,0,0,0,1.81927466,4.22424603,1.27364981,0.105658367,1
13510798898888704,13,0,0,0,0,0,-0.33913067,0.595158935,-0.972162664,0.105658367,-1
13510798915665920,13,0,0,0,0,0,1.25387776,7.6819315,-0.575102866,0.105658367,-1
13510798932443136,-13,0,0,0,0,0,-2.10591841,1.85780632,-2.24902964,0.105658367,1
13510798949220352,13,0,0,0,0,0,-2.36836386,4.76867008,6.82072449,0.105658367,-1
18014398526259200,-13,0,0,0,0,0,3.05967212,4.70924044,-4.09769821,0.105658367,1
18014398543036416,13,0,0,0,0,0,4.27732706,-2.04220605,-2.55911827,0.105658367,-1
18014398559813632,13,0,0,0,0,0,0.323371112,-2.93488431,-5.76607084,0.105658367,-1
18014398576590848,13,0,0,0,0,0,1.90272796,0.235247061,1.81667817,0.105658367,-1
22517998153629696,-13,0,0,0,0,0,-5.69347477,6.43411541,-4.72947407,0.105658367,1
22517998170406912,-13,0,0,0,0,0,1.29193747,0.0689193979,3.75113797,0.105658367,1
22517998187184128,13,0,0,0,0,0,-0.319522113,-0.822191417,0.510940671,0.105658367,-1
22517998203961344,13,0,0,0,0,0,1.27916169,-9.02832985,3.17792392,0.105658367,-1
27021597781000192,-13,0,0,0,0,0,-6.68103123,2.31918478,-3.71527767,0.105658367,1
27021597797777408,-13,0,0,0,0,0,4.80114985,1.14665532,-2.21848369,0.105658367,1
27021597814554624,13,0,0,0,0,0,-1.67502856,7.87299681,0.220002547,0.105658367,-1
27021597831331840,-13,0,0,0,0,0,-0.692382991,-4.56117821,0.438367307,0.105658367,1
31525197408370688,-13,0,0,0,0,0,-0.487977147,2.03370643,-5.86050606,0.105658367,1
31525197425147904,13,0,0,0,0,0,-2.92247486,-1.77022934,1.16953921,0.105658367,-1
31525197441925120,-13,0,0,0,0,0,0.145235702,9.2759943,1.31216872,0.105658367,1
31525197458702336,-13,0,0,0,0,0,1.38381815,1.46969271,-7.25170279,0.105658367,1
36028797035741184,-13,0,0,0,0,0,-0.0019341883,2.09845781,0.862190127,0.105658367,1
36028797052518400,13,0,0,0,0,0,5.66485834,3.65070581,-0.239424407,0.105658367,-1
36028797069295616,-13,0,0,0,0,0,-2.69676638,-2.67556739,0.345342398,0.105658367,1
36028797086072832,13,0,0,0,0,0,-2.06892014,-4.30385923,2.89133954,0.105658367,-1
40532396663111680,13,0,0,0,0,0,-0.517486513,6.79974651,-0.984492838,0.105658367,-1
40532396679888896,13,0,0,0,0,0,-0.205142051,2.23476434,-0.0554211959,0.105658367,-1
40532396696666112,13,0,0,0,0,0,1.12661016,4.03264904,2.85472679,0.105658367,-1
40532396713443328,-13,0,0,0,0,0,2.88026476,-4.62443304,-6.16178846,0.105658367,1
45035996290482176,-13,0,0,0,0,0,-1.67669487,-5.44719887,-5.30852938,0.105658367,1
45035996307259392,-13,0,0,0,0,0,6.25675488,-3.24345613,-2.56321287,0.105658367,1
45035996324036608,13,0,0,0,0,0,-0.792915821,-1.48227441,1.11185265,0.105658367,-1
45035996340813824,-13,0,0,0,0,0,-8.39716911,-2.73959827,4.07926083,0.105658367,1
49539595917852672,-13,0,0,0,0,0,0.101150036,-4.36990023,-1.89212024,0.105658367,1
49539595934629888,-13,0,0,0,0,0,1.96774781,-1.7132138,-2.43066525,0.105658367,1
49539595951407104,-13,0,0,0,0,0,-1.86040723,-1.4303143,-3.67865443,0.105658367,1
49539595968184320,13,0,0,0,0,0,4.6038413,-4.68460417,0.579817832,0.105658367,-1
54043195545223168,-13,0,0,0,0,0,-0.151846468,-0.667511046,-1.23538804,0.105658367,1
54043195562000384,-13,0,0,0,0,0,0.303099453,-3.55764771,2.75748706,0.105658367,1
54043195578777600,-13,0,0,0,0,0,0.865903735,2.08320522,2.06753373,0.105658367,1
54043195595554816,13,0,0,0,0,0,-1.21107852,0.108375467,0.478692412,0.105658367,-1
58546795172593664,-13,0,0,0,0,0,-3.61203837,3.60661221,6.82213926,0.105658367,1
