particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,-1.73122001,0.0950117409,0.592893302,0.105658367,1
4503599660924928,13,0,0,0,0,0,-3.76913309,0.647940636,7.05933189,0.105658367,-1
4503599677702144,13,0,0,0,0,0,0.892613173,-3.44450092,0.804895043,0.105658367,-1
4503599694479360,13,0,0,0,0,0,-7.60679293,-0.614823997,-5.28411818,0.105658367,-1
9007199271518208,-13,0,0,0,0,0,-0.461376548,-2.21810222,0.158349529,0.105658367,1
9007199288295424,13,0,0,0,0,0,2.4173553,-2.22746491,3.84239459,0.105658367,-1
9007199305072640,-13,0,0,0,0,0,-0.993571937,-1.64924264,1.23663962,0.105658367,1
9007199321849856,-13,0,0,0,0,0,2.26419616,-0.891979158,-5.10292912,0.105658367,1
13510798898888704,13,0,0,0,0,0,2.24807858,-2.54591823,1.84850144,0.105658367,-1
13510798915665920,13,0,0,0,0,0,0.284212261,3.39843822,-5.5303874,0.105658367,-1
13510798932443136,13,0,0,0,0,0,-0.869397759,-1.1805048,4.4581399,0.105658367,-1
13510798949220352,13,0,0,0,0,0,2.09660888,-2.20802069,-0.33099255,0.105658367,-1
18014398526259200,-13,0,0,0,0,0,-0.420191467,-4.26741648,2.97631574,0.105658367,1
18014398543036416,-13,0,0,0,0,0,0.842359841,-0.526453912,-0.170560166,0.105658367,1
18014398559813632,-13,0,0,0,0,0,-6.7224226,6.30286407,-1.2553947,0.105658367,1
18014398576590848,-13,0,0,0,0,0,-0.448612064,-6.85787773,-4.16941595,0.105658367,1
22517998153629696,-13,0,0,0,0,0,-0.496390134,7.6536994,-0.342117876,0.105658367,1
22517998170406912,13,0,0,0,0,0,4.74985552,0.96897614,-2.04087663,0.105658367,-1
22517998187184128,-13,0,0,0,0,0,-6.84334326,0.194020882,-3.30413985,0.105658367,1
22517998203961344,-13,0,0,0,0,0,-7.73386192,-3.68081355,-4.56600237,0.105658367,1
27021597781000192,-13,0,0,0,0,0,0.878346205,4.8712182,3.89244914,0.105658367,1
27021597797777408,-13,0,0,0,0,0,-5.21420813,-6.08646393,-4.61432362,0.105658367,1
27021597814554624,13,0,0,0,0,0,-8.00449276,1.54246271,1.69667125,0.105658367,-1
27021597831331840,-13,0,0,0,0,0,1.50381637,-1.21443665,0.958714724,0.105658367,1
31525197408370688,13,0,0,0,0,0,0.346451104,3.45333552,-2.60450172,0.105658367,-1
31525197425147904,-13,0,0,0,0,0,-0.319353431,-2.601717,-0.65215081,0.105658367,1
31525197441925120,13,0,0,0,0,0,2.18712473,1.14633203,-1.36956978,0.105658367,-1
31525197458702336,13,0,0,0,0,0,-1.92342281,-2.51516008,7.15636206,0.105658367,-1
36028797035741184,-13,0,0,0,0,0,-1.82725,4.31246805,-0.748363853,0.105658367,1
36028797052518400,13,0,0,0,0,0,-3.60741448,2.4187305,1.17015731,0.105658367,-1
36028797069295616,13,0,0,0,0,0,5.16662788,-2.11679554,1.78080559,0.105658367,-1
36028797086072832,13,0,0,0,0,0,1.90240204,7.41472864,-5.31601667,0.105658367,-1
40532396663111680,-13,0,0,0,0,0,4.24743795,3.27274299,-0.21180813,0.105658367,1
40532396679888896,-13,0,0,0,0,0,-2.5979073,3.0372808,2.37014079,0.105658367,1
40532396696666112,-13,0,0,0,0,0,-0.163633689,2.68400359,6.09312916,0.105658367,1
40532396713443328,-13,0,0,0,0,0,1.62850773,0.0509921834,0.596758783,0.105658367,1
45035996290482176,13,0,0,0,0,0,1.64481115,-6.55406189,-1.12452805,0.105658367,-1
45035996307259392,-13,0,0,0,0,0,6.13175535,-5.8069253,1.94101262,0.105658367,1
45035996324036608,13,0,0,0,0,0,-0.402022868,0.891314864,2.55697966,0.105658367,-1
45035996340813824,13,0,0,0,0,0,1.81277013,-4.83861732,-2.87273502,0.105658367,-1
49539595917852672,13,0,0,0,0,0,7.52039194,-6.24018764,-0.324055552,0.105658367,-1
49539595934629888,-13,0,0,0,0,0,-1.47529697,4.11261749,1.56334543,0.105658367,1
49539595951407104,13,0,0,0,0,0,5.50741005,-2.1680758,3.27427602,0.105658367,-1
49539595968184320,-13,0,0,0,0,0,-0.511428356,-8.31352043,-3.61828423,0.105658367,1
54043195545223168,13,0,0,0,0,0,8.78294849,0.685672343,0.495707184,0.105658367,-1
54043195562000384,13,0,0,0,0,0,-3.18736696,2.41235161,-3.00860834,0.105658367,-1
