particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-813.536499,-629.324158,-542.456909,3.91010213,-0.934580982,-1.11279821,-0.760594666,0.105658367,-1
4503599660924928,13,0,895.447021,506.028717,1520.349,6.12440491,4.30121994,2.78485322,7.56961775,0.105658367,-1
4503599677702144,-13,0,-1026.8147,-59.5143433,-418.413208,3.70568967,-6.0928278,-0.0442758352,-2.47759247,0.105658367,1
4503599694479360,-13,0,1028.39075,-17.4028931,-993.056152,4.7790246,2.27672029,-0.346919775,-2.21687508,0.105658367,1
9007199271518208,13,0,730.790588,-723.764832,438.901154,3.7312398,5.79202604,-5.3023634,3.35000682,0.105658367,-1
9007199288295424,-13,0,1000.84357,-226.469452,-3001,10.5831442,2.33595014,-0.84398371,-7.2451334,0.105658367,1
9007199305072640,13,0,-123.464149,-1021.10089,559.425659,3.90653396,-0.630886257,-7.78643942,4.24784851,0.105658367,-1
9007199321849856,13,0,760.291565,692.710022,-1535.50842,6.16665888,3.23881507,3.36805964,-6.97076273,0.105658367,-1
13510798898888704,-13,0,886.262878,-521.946899,419.214294,3.7062254,5.92739344,-3.84866905,2.87958097,0.105658367,1
13510798915665920,13,0,-1026.62402,-62.716526,-575.122498,3.93164301,-8.49297142,-0.827758908,-4.77043676,0.105658367,-1
13510798932443136,13,0,-1004.5683,220.755569,-537.550171,3.87248755,-6.85648203,1.1910181,-3.6359098,0.105658367,-1
13510798949220352,13,0,-795.650452,651.790466,-431.043549,3.72232294,-4.31197643,3.1337347,-2.23264742,0.105658367,-1
18014398526259200,-13,0,916.853638,466.122131,1025.91589,4.84847021,4.0340395,1.70496953,4.36476374,0.105658367,1
18014398543036416,13,0,857.49585,-567.971252,-659.628479,4.0940609,1.69068074,-0.749986768,-1.18063462,0.105658367,-1
18014398559813632,-13,0,1026.3772,-66.6356735,-2389.93604,8.68091488,3.74154043,-0.551909804,-8.77825642,0.105658367,1
18014398576590848,-13,0,1027.22559,51.9404259,-231.515762,3.51746917,9.4941597,0.171318889,-2.13703227,0.105658367,1
22517998153629696,-13,0,887.295044,-520.190247,551.233032,3.89497805,4.24342775,-2.84520626,2.73644519,0.105658367,1
22517998170406912,13,0,-950.382019,-393.274017,-528.971985,3.86062384,-4.46383381,-2.18086767,-2.55342579,0.105658367,-1
22517998187184128,-13,0,-569.818665,856.269348,805.984802,4.36708069,-1.19571519,2.3533833,2.0638237,0.105658367,1
22517998203961344,13,0,-443.814453,-927.8573,2064.18652,7.82560349,0.0861758962,-0.534431994,1.02112246,0.105658367,-1
27021597781000192,13,0,945.020325,405.988831,-23.182436,3.43285465,7.22013855,3.43743205,-0.180193409,0.105658367,-1
27021597797777408,-13,0,1014.15594,171.400467,556.879028,3.90554643,3.94874358,0.35464853,2.14439726,0.105658367,1
27021597814554624,13,0,316.763641,-978.545471,270.812561,3.55371666,1.35506129,-3.18483996,0.910101354,0.105658367,-1
27021597831331840,13,0,-999.239014,243.745407,-1058.93408,4.95216513,-1.36704433,0.0160754248,-1.39543128,0.105658367,-1
31525197408370688,13,0,-9.62426472,-1028.49292,352.133453,3.62713265,0.221172541,-9.31740189,3.19025111,0.105658367,-1
31525197425147904,13,0,-474.742737,-912.419739,-220.118988,3.52323985,-0.740338862,-2.0909164,-0.473164737,0.105658367,-1
31525197441925120,-13,0,35.795784,-1027.91492,1387.55652,5.76392221,-0.166092932,-4.09037495,5.51746607,0.105658367,1
31525197458702336,13,0,900.831482,-496.380035,-2893.79565,10.2613068,1.18246412,-0.299505532,-3.39469242,0.105658367,-1
36028797035741184,13,0,-1023.7489,99.1398087,211.330383,3.50682735,-4.08474398,0.0857760757,0.838665962,0.105658367,-1
36028797052518400,13,0,-724.54187,730.020203,1171.60364,5.20348787,-2.97616863,2.56095028,4.46785879,0.105658367,-1
36028797069295616,13,0,408.770691,943.820435,-661.792053,4.08060646,2.93846297,7.56054401,-5.21792221,0.105658367,-1
36028797086072832,-13,0,658.46167,-790.138428,-462.366425,3.76498151,2.58963966,-3.58915544,-1.98798013,0.105658367,1
40532396663111680,-13,0,-916.627747,466.566223,-1217.67688,5.31798744,-5.4734273,3.13198447,-7.46283674,0.105658367,1
40532396679888896,13,0,-408.682251,943.858704,-24.6557407,3.43629193,-1.89068961,3.59055543,-0.0971814618,0.105658367,-1
40532396696666112,13,0,-599.465454,835.782043,2149.34839,7.95059252,-2.31041527,2.6921587,7.40418816,0.105658367,-1
40532396713443328,13,0,719.743652,734.751343,-2209.13916,8.13121986,2.104182,2.58869672,-7.15499163,0.105658367,-1
45035996290482176,13,0,-42.262825,1027.66931,301.653534,3.57898116,-0.488736093,4.38000822,1.29150188,0.105658367,-1
45035996307259392,-13,0,736.578491,-717.873657,947.774475,4.68313599,1.02127504,-1.42590916,1.60779381,0.105658367,1
45035996324036608,-13,0,-1025.81372,-74.8102875,411.076965,3.69985175,-3.64567876,0.043295674,1.45543468,0.105658367,1
45035996340813824,-13,0,1028.51379,-7.04468632,777.849915,4.30308819,6.02705336,-0.349636763,4.56374168,0.105658367,1
49539595917852672,-13,0,-841.42218,-591.522766,83.3797913,3.44400358,-5.23340416,-3.30218291,0.501441061,0.105658367,1
49539595934629888,13,0,-964.937561,356.070068,-106.989365,3.49354696,-1.29150939,0.147906214,-0.133933142,0.105658367,-1
49539595951407104,13,0,-1016.1889,-158.904419,300.328156,3.57659292,-5.20426464,-1.1259011,1.55390573,0.105658367,-1
49539595968184320,13,0,-28.2431545,-1028.15015,230.232773,3.55608773,0.2722314,-1.31900299,0.298800796,0.105658367,-1
54043195545223168,-13,0,45.6249847,1027.52563,-690.531067,4.14117813,0.424034953,2.59855819,-1.76361632,0.105658367,1
54043195562000384,13,0,1022.76007,-108.868286,1384.88953,5.75649118,4.33761168,-0.151629657,5.83908272,0.105658367,-1
54043195578777600,-13,0,1015.87799,-160.879913,-553.717346,3.89725327,8.61901474,-1.67714417,-4.72613716,0.105658367,1
54043195595554816,-13,0,66.908638,1026.35938,-185.527328,3.48781919,0.74236834,6.64770889,-1.20613766,0.105658367,1
58546795172593664,-13,0,1023.53876,101.285873,184.608368,3.48723769,6.76129484,0.359220445,1.21485019,0.105658367,1
58546795189370880,13,0,568.292358,-857.283081,455.513763,3.78253317,1.06920314,-1.05484831,0.660453379,0.105658367,-1
58546795206148096,13,0,-205.753662,-1007.74792,-258.177917,3.53946567,-0.836289108,-5.63740253,-1.42985678,0.105658367,-1
58546795222925312,13,0,1016.33832,-157.945862,1681.09094,6.6654582,0.646675289,0.211551502,1.07152581,0.105658367,-1
63050394799964160,13,0,326.327423,-975.397827,133.798523,3.46343994,1.69873238,-4.10566902,0.577536762,0.105658367,-1
