particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,-5.54719257,0.779528439,-3.20801282,0.105658367,1
4503599660924928,13,0,0,0,0,0,-3.10834432,-0.374317974,1.7217474,0.105658367,-1
4503599677702144,13,0,0,0,0,0,4.7770524,4.62951612,2.32306027,0.105658367,-1
4503599694479360,-13,0,0,0,0,0,-1.9774735,0.356606275,1.79457486,0.105658367,1
9007199271518208,-13,0,0,0,0,0,2.25612259,-1.86512017,-3.22943068,0.105658367,1
9007199288295424,13,0,0,0,0,0,0.772000253,-9.31943607,-0.955979526,0.105658367,-1
9007199305072640,-13,0,0,0,0,0,9.11688042,-0.778738678,3.78359604,0.105658367,1
9007199321849856,-13,0,0,0,0,0,6.41619492,2.30158734,6.09993696,0.105658367,1
13510798898888704,13,0,0,0,0,0,-6.84530401,-1.06974614,-3.18981171,0.105658367,-1
13510798915665920,13,0,0,0,0,0,0.154575467,-2.74070907,-2.55343914,0.105658367,-1
13510798932443136,13,0,0,0,0,0,0.911941051,1.21007645,3.27662683,0.105658367,-1
13510798949220352,13,0,0,0,0,0,0.121891819,5.45609093,2.74426794,0.105658367,-1
18014398526259200,13,0,0,0,0,0,-3.67100382,2.1830771,-0.649418533,0.105658367,-1
18014398543036416,13,0,0,0,0,0,-0.743799984,3.56263566,-0.825672925,0.105658367,-1
18014398559813632,13,0,0,0,0,0,-3.23649597,-1.81416667,-1.32147491,0.105658367,-1
18014398576590848,-13,0,0,0,0,0,3.65983987,-5.37304258,2.8860774,0.105658367,1
22517998153629696,13,0,0,0,0,0,-2.1473155,-8.29987144,-2.7501471,0.105658367,-1
22517998170406912,-13,0,0,0,0,0,5.83712244,-3.3858788,2.1246264,0.105658367,1
22517998187184128,-13,0,0,0,0,0,-5.33749151,4.62618971,0.41705513,0.105658367,1
22517998203961344,13,0,0,0,0,0,-3.6746316,1.72964025,-2.35164261,0.105658367,-1
27021597781000192,13,0,0,0,0,0,1.33659875,-5.56110477,0.147196189,0.105658367,-1
27021597797777408,13,0,0,0,0,0,-0.802293718,6.34861469,-1.84951818,0.105658367,-1
27021597814554624,13,0,0,0,0,0,0.789209485,1.09223819,-0.485236347,0.105658367,-1
27021597831331840,-13,0,0,0,0,0,3.9793756,1.20915294,-7.4090023,0.105658367,1
31525197408370688,13,0,0,0,0,0,-4.14687824,3.08003283,4.55940676,0.105658367,-1
