particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,649.191711,797.772278,-288.701355,3.607306,0.547712266,1.16159403,-0.356954664,0.105658367,-1
4503599660924928,-13,0,-1001.58167,-233.932877,2300.46265,8.41053486,-2.45235038,-0.256132692,5.50040627,0.105658367,1
4503599677702144,13,0,-796.904785,-650.256226,89.3063965,3.45004129,-2.44017792,-2.38910413,0.296116203,0.105658367,-1
4503599694479360,-13,0,-868.307983,-551.299988,-299.24057,3.575629,-4.60802507,-2.56044722,-1.53283286,0.105658367,1
9007199271518208,13,0,-726.084778,-728.485657,182.869125,3.48539042,-6.70224667,-7.16119957,1.74358273,0.105658367,-1
9007199288295424,13,0,-513.097412,891.415344,-147.136169,3.46659446,-4.92531681,7.93875647,-1.33623898,0.105658367,-1
9007199305072640,-13,0,990.333801,277.721924,485.044342,3.79444385,7.10503769,1.67224145,3.44116569,0.105658367,1
9007199321849856,-13,0,31.5028133,-1028.05542,41.6444321,3.43558097,-0.119716257,-6.16048479,0.249374524,0.105658367,1
13510798898888704,13,0,-715.945618,738.452576,-21.2276478,3.4328239,-5.53531504,5.26635027,-0.157642707,0.105658367,-1
13510798915665920,13,0,-671.454346,779.127441,827.26001,4.40483904,-3.73877454,3.86598754,4.32329464,0.105658367,-1
13510798932443136,13,0,-471.100464,914.305664,-896.535645,4.55228329,-3.61887455,6.35025835,-6.36910629,0.105658367,-1
13510798949220352,-13,0,-751.791809,701.925537,665.64978,4.08775377,-5.23595285,5.31050825,4.82507706,0.105658367,1
18014398526259200,13,0,-343.203979,969.588318,-454.946777,3.75470257,-1.81086361,4.19180632,-2.01821542,0.105658367,-1
18014398543036416,-13,0,-715.174377,739.199646,-147.874939,3.46784949,-4.27325583,4.86026478,-0.930096686,0.105658367,1
18014398559813632,13,0,-1024.04797,-96.0005875,1286.21082,5.50518751,-1.92400384,-0.490067899,2.47278452,0.105658367,-1
18014398576590848,13,0,-80.3883667,-1025.39172,630.710876,4.04599428,0.175214976,-1.71024227,1.04852438,0.105658367,-1
22517998153629696,13,0,500.6008,-898.492798,639.577026,4.10471964,0.733411729,-0.682814658,0.613002539,0.105658367,-1
22517998170406912,-13,0,397.569519,948.59314,70.5804443,3.44294214,1.92856944,3.80381322,0.292403042,0.105658367,1
22517998187184128,-13,0,940.888306,-415.475128,398.67395,3.68069482,6.94462252,-3.40366149,2.99694705,0.105658367,1
22517998203961344,13,0,-565.511536,859.119995,-107.829834,3.45880175,-1.80464685,2.1807878,-0.296170831,0.105658367,-1
27021597781000192,13,0,54.6981239,1027.08252,-590.230103,3.97458291,-0.211276099,1.83095086,-1.05269599,0.105658367,-1
27021597797777408,13,0,534.384827,-878.819275,-2321.4751,8.47186089,2.14419103,-2.93273449,-8.18998146,0.105658367,-1
27021597814554624,-13,0,104.121559,-1023.25421,223.533813,3.51255274,0.364905,-6.63203812,1.44301271,0.105658367,1
27021597831331840,-13,0,138.512543,1019.16864,151.980927,3.47236753,0.859597504,4.03521013,0.609069347,0.105658367,1
31525197408370688,13,0,-855.207581,-571.41095,-614.955017,4.00130033,-3.12070394,-2.45595574,-2.37196636,0.105658367,-1
31525197425147904,-13,0,-990.351501,277.658752,-24.648756,3.43359327,-6.10861635,2.03287268,-0.154226512,0.105658367,1
31525197441925120,13,0,970.031494,-341.94931,429.006226,3.72171474,3.79797316,-1.0118916,1.63772237,0.105658367,-1
31525197458702336,-13,0,346.91571,-968.266479,407.057556,3.6986196,0.642373323,-2.70710182,1.09885955,0.105658367,1
36028797035741184,-13,0,459.317108,-920.281616,-2668.78955,9.54459,0.835713506,-2.36490083,-6.49171972,0.105658367,1
36028797052518400,-13,0,-884.626221,524.716003,402.06015,3.68469357,-6.79119825,4.38670874,3.1596086,0.105658367,1
