particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,-2.67235422,-4.01760578,7.64939499,0.105658367,-1
4503599660924928,-13,0,0,0,0,0,1.53062534,-1.63602996,-1.07650864,0.105658367,1
4503599677702144,13,0,0,0,0,0,-1.21062827,4.47296047,-2.52016258,0.105658367,-1
4503599694479360,13,0,0,0,0,0,0.0526249185,2.16253996,-0.574755847,0.105658367,-1
9007199271518208,13,0,0,0,0,0,8.02815056,1.7769829,0.271393061,0.105658367,-1
9007199288295424,13,0,0,0,0,0,-1.70743763,2.26888132,-3.54698396,0.105658367,-1
9007199305072640,13,0,0,0,0,0,-6.73767853,0.278913885,-3.18779302,0.105658367,-1
9007199321849856,13,0,0,0,0,0,8.95665264,-2.13259935,1.38697267,0.105658367,-1
13510798898888704,-13,0,0,0,0,0,-1.8857559,-1.35106492,2.70070815,0.105658367,1
13510798915665920,13,0,0,0,0,0,2.3542366,-0.737838984,2.96682501,0.105658367,-1
13510798932443136,13,0,0,0,0,0,1.8787539,-1.08181083,-1.79650307,0.105658367,-1
13510798949220352,13,0,0,0,0,0,-4.32760954,-1.85860348,-1.16113281,0.105658367,-1
18014398526259200,-13,0,0,0,0,0,6.27226639,-4.63594294,-5.44021845,0.105658367,1
18014398543036416,13,0,0,0,0,0,-6.76374865,-0.757757545,0.698956072,0.105658367,-1
18014398559813632,-13,0,0,0,0,0,-0.406625658,0.519418001,-0.786372185,0.105658367,1
18014398576590848,13,0,0,0,0,0,-1.49565768,0.0714559928,0.735773385,0.105658367,-1
22517998153629696,-13,0,0,0,0,0,2.17088771,0.0327733122,0.114636078,0.105658367,1
22517998170406912,-13,0,0,0,0,0,0.991568983,-2.32862926,-4.61445379,0.105658367,1
22517998187184128,13,0,0,0,0,0,-4.05278444,-2.04541945,3.52384949,0.105658367,-1
22517998203961344,-13,0,0,0,0,0,-3.02012205,-1.5793761,-0.861784756,0.105658367,1
27021597781000192,-13,0,0,0,0,0,1.48921549,5.33868265,0.13696295,0.105658367,1
27021597797777408,-13,0,0,0,0,0,-3.77365732,-0.639899373,2.05064201,0.105658367,1
27021597814554624,-13,0,0,0,0,0,4.70633602,2.99304271,2.03887963,0.105658367,1
27021597831331840,-13,0,0,0,0,0,3.72315073,-0.399620205,-4.65853119,0.105658367,1
31525197408370688,13,0,0,0,0,0,-1.20105004,-3.82952023,3.17080379,0.105658367,-1
31525197425147904,-13,0,0,0,0,0,-0.0464317203,-1.95037901,-3.47052312,0.105658367,1
31525197441925120,13,0,0,0,0,0,3.85078311,1.04049134,2.25294018,0.105658367,-1
31525197458702336,-13,0,0,0,0,0,2.6150589,5.48500919,2.96378756,0.105658367,1
36028797035741184,-13,0,0,0,0,0,7.89967537,-1.23285496,-1.0080986,0.105658367,1
36028797052518400,-13,0,0,0,0,0,0.16982694,3.07825613,0.394610673,0.105658367,1
36028797069295616,-13,0,0,0,0,0,-0.170448229,2.33734822,0.92229563,0.105658367,1
36028797086072832,-13,0,0,0,0,0,-1.72914076,-1.1380229,-2.55164313,0.105658367,1
40532396663111680,-13,0,0,0,0,0,-1.24564338,0.282176733,-1.6157794,0.105658367,1
40532396679888896,13,0,0,0,0,0,1.07376707,0.310618699,-0.511969507,0.105658367,-1
40532396696666112,-13,0,0,0,0,0,5.81193924,0.483467132,7.51390505,0.105658367,1
40532396713443328,13,0,0,0,0,0,-2.09186292,0.260821462,0.647293925,0.105658367,-1
45035996290482176,13,0,0,0,0,0,-1.79146051,-1.20947325,0.107571878,0.105658367,-1
45035996307259392,13,0,0,0,0,0,0.718078256,1.4365406,2.30732059,0.105658367,-1
45035996324036608,-13,0,0,0,0,0,-6.58860874,-0.842183173,-5.76316261,0.105658367,1
45035996340813824,13,0,0,0,0,0,4.10832596,-6.98263311,-5.19935417,0.105658367,-1
49539595917852672,-13,0,0,0,0,0,1.43117249,-0.448714048,-2.7263732,0.105658367,1
49539595934629888,13,0,0,0,0,0,-6.62994623,2.32343626,-1.12215304,0.105658367,-1
49539595951407104,13,0,0,0,0,0,3.24291778,3.88123298,-2.73773503,0.105658367,-1
